IT2095A;LOMBARDIA
IT2079A;LOMBARDIA
IT2063A;LOMBARDIA
IT2062A;LOMBARDIA
IT1648A;LOMBARDIA
IT1588A;LOMBARDIA
IT1692A;LOMBARDIA
IT1737A;LOMBARDIA
IT1646A;LOMBARDIA
IT1734A;LOMBARDIA
IT1735A;LOMBARDIA
IT1650A;LOMBARDIA
IT1743A;LOMBARDIA
IT1739A;LOMBARDIA
IT2098A;LOMBARDIA
IT2007A;LOMBARDIA
IT0689A;LOMBARDIA
IT0837A;LOMBARDIA
IT0477A;LOMBARDIA
IT1792A;LOMBARDIA
IT0507A;PA_BOLZANO
IT0499A;PA_BOLZANO
IT0508A;PA_BOLZANO
IT1334A;PA_BOLZANO
IT1335A;PA_BOLZANO
IT0591A;PA_TRENTO
IT0753A;PA_TRENTO
IT0703A;PA_TRENTO
IT1037A;PA_TRENTO
IT1191A;PA_TRENTO
IT1859A;PA_TRENTO
IT1931A;PA_TRENTO
IT1930A;PA_TRENTO
IT0963A;VENETO
IT0448A;VENETO
IT0663A;VENETO
IT1453A;VENETO
IT1336A;VENETO
IT1215A;VENETO
IT1177A;VENETO
IT1328A;VENETO
IT1340A;VENETO
IT1214A;VENETO
IT1343A;VENETO
IT1905A;VENETO
IT1870A;VENETO
IT1848A;VENETO
IT1936A;VENETO
IT1838A;VENETO
IT1862A;VENETO
IT1871A;VENETO
IT1880A;VENETO
IT2071A;VENETO
IT2072A;VENETO
IT2070A;VENETO
IT1619A;VENETO
IT1790A;VENETO
IT1594A;VENETO
IT1535A;VENETO
IT1596A;VENETO
IT1590A;VENETO
IT1934A;VENETO
IT2231A;VENETO
IT1213A;VENETO
IT0441A;VENETO
IT2243A;VENETO
IT2245A;VENETO
IT1222A;VENETO
IT0895A;EMILIA_ROMAGNA
IT1029A;EMILIA_ROMAGNA
IT0544A;EMILIA_ROMAGNA
IT1048A;EMILIA_ROMAGNA
IT0940A;EMILIA_ROMAGNA
IT0892A;EMILIA_ROMAGNA
IT1043A;EMILIA_ROMAGNA
IT0804A;EMILIA_ROMAGNA
IT1030A;EMILIA_ROMAGNA
IT1044A;EMILIA_ROMAGNA
IT0187A;EMILIA_ROMAGNA
IT0721A;EMILIA_ROMAGNA
IT0903A;EMILIA_ROMAGNA
IT0755A;EMILIA_ROMAGNA
IT0702A;EMILIA_ROMAGNA
IT1159A;EMILIA_ROMAGNA
IT1204A;EMILIA_ROMAGNA
IT1179A;EMILIA_ROMAGNA
IT1163A;EMILIA_ROMAGNA
IT1451A;EMILIA_ROMAGNA
IT1152A;EMILIA_ROMAGNA
IT1105A;EMILIA_ROMAGNA
IT1911A;EMILIA_ROMAGNA
IT1910A;EMILIA_ROMAGNA
IT1916A;EMILIA_ROMAGNA
IT1928A;EMILIA_ROMAGNA
IT1923A;EMILIA_ROMAGNA
IT1917A;EMILIA_ROMAGNA
IT1908A;EMILIA_ROMAGNA
IT1914A;EMILIA_ROMAGNA
IT1918A;EMILIA_ROMAGNA
IT1975A;EMILIA_ROMAGNA
IT2027A;EMILIA_ROMAGNA
IT1920A;EMILIA_ROMAGNA
IT2073A;EMILIA_ROMAGNA
IT2074A;EMILIA_ROMAGNA
IT2075A;EMILIA_ROMAGNA
IT2097A;EMILIA_ROMAGNA
IT2076A;EMILIA_ROMAGNA
IT1672A;EMILIA_ROMAGNA
IT1670A;EMILIA_ROMAGNA
IT1771A;EMILIA_ROMAGNA
IT1921A;EMILIA_ROMAGNA
IT2156A;EMILIA_ROMAGNA
IT2158A;EMILIA_ROMAGNA
IT2209A;EMILIA_ROMAGNA
IT0966A;FRIULI_VENEZIA_GIULIA
IT1170A;FRIULI_VENEZIA_GIULIA
IT1474A;FRIULI_VENEZIA_GIULIA
IT1107A;FRIULI_VENEZIA_GIULIA
IT1137A;FRIULI_VENEZIA_GIULIA
IT1475A;FRIULI_VENEZIA_GIULIA
IT1090A;FRIULI_VENEZIA_GIULIA
IT1477A;FRIULI_VENEZIA_GIULIA
IT1476A;FRIULI_VENEZIA_GIULIA
IT2170A;FRIULI_VENEZIA_GIULIA
IT2169A;FRIULI_VENEZIA_GIULIA
IT2152A;FRIULI_VENEZIA_GIULIA
IT1538A;FRIULI_VENEZIA_GIULIA
IT1537A;FRIULI_VENEZIA_GIULIA
IT2115A;FRIULI_VENEZIA_GIULIA
IT2131A;FRIULI_VENEZIA_GIULIA
IT2130A;FRIULI_VENEZIA_GIULIA
IT2129A;FRIULI_VENEZIA_GIULIA
IT2132A;FRIULI_VENEZIA_GIULIA
IT2133A;FRIULI_VENEZIA_GIULIA
IT1587A;FRIULI_VENEZIA_GIULIA
IT1112A;FRIULI_VENEZIA_GIULIA
IT1166A;FRIULI_VENEZIA_GIULIA
IT1259A;FRIULI_VENEZIA_GIULIA
IT2140A;FRIULI_VENEZIA_GIULIA
IT2201A;FRIULI_VENEZIA_GIULIA
IT2182A;FRIULI_VENEZIA_GIULIA
IT2200A;FRIULI_VENEZIA_GIULIA
IT1168A;FRIULI_VENEZIA_GIULIA
IT2263A;FRIULI_VENEZIA_GIULIA
IT2262A;FRIULI_VENEZIA_GIULIA
IT2261A;FRIULI_VENEZIA_GIULIA
IT2260A;FRIULI_VENEZIA_GIULIA
IT2280A;FRIULI_VENEZIA_GIULIA
IT1097A;FRIULI_VENEZIA_GIULIA
IT0854A;LIGURIA
IT0858A;LIGURIA
IT0852A;LIGURIA
IT1192A;LIGURIA
IT1233A;LIGURIA
IT1232A;LIGURIA
IT1457A;LIGURIA
IT1144A;LIGURIA
IT1145A;LIGURIA
IT1143A;LIGURIA
IT1883A;LIGURIA
IT1886A;LIGURIA
IT2107A;LIGURIA
IT2039A;LIGURIA
IT2038A;LIGURIA
IT2108A;LIGURIA
IT1580A;LIGURIA
IT1698A;LIGURIA
IT1706A;LIGURIA
IT1544A;LIGURIA
IT1661A;LIGURIA
IT1536A;LIGURIA
IT1943A;LIGURIA
IT1456A;LIGURIA
IT2229A;LIGURIA
IT2155A;LIGURIA
IT1026A;LIGURIA
IT1887A;LIGURIA
IT1549A;LIGURIA
IT2286A;LIGURIA
IT1884A;LIGURIA
IT1882A;LIGURIA
IT1001A;TOSCANA
IT0861A;TOSCANA
IT0063A;TOSCANA
IT1071A;TOSCANA
IT0948A;TOSCANA
IT0860A;TOSCANA
IT0832A;TOSCANA
IT0862A;TOSCANA
IT0945A;TOSCANA
IT1110A;TOSCANA
IT1186A;TOSCANA
IT1409A;TOSCANA
IT1149A;TOSCANA
IT1187A;TOSCANA
IT1819A;TOSCANA
IT2239A;TOSCANA
IT2032A;TOSCANA
IT1560A;TOSCANA
IT1654A;TOSCANA
IT1551A;TOSCANA
IT1593A;TOSCANA
IT1681A;TOSCANA
IT1571A;TOSCANA
IT1553A;TOSCANA
IT0950A;TOSCANA
IT2153A;TOSCANA
IT1557A;TOSCANA
IT2154A;TOSCANA
IT2184A;TOSCANA
IT2183A;TOSCANA
IT2240A;TOSCANA
IT2241A;TOSCANA
IT1592A;TOSCANA
IT2242A;TOSCANA
IT1011A;UMBRIA
IT1365A;UMBRIA
IT1180A;UMBRIA
IT1182A;UMBRIA
IT1900A;UMBRIA
IT1901A;UMBRIA
IT1860A;UMBRIA
IT2004A;UMBRIA
IT1902A;UMBRIA
IT2064A;UMBRIA
IT2066A;UMBRIA
IT2068A;UMBRIA
IT2067A;UMBRIA
IT2105A;UMBRIA
IT2099A;UMBRIA
IT2100A;UMBRIA
IT1728A;UMBRIA
IT1745A;UMBRIA
IT2134A;UMBRIA
IT2114A;UMBRIA
IT2109A;UMBRIA
IT2113A;UMBRIA
IT0460A;MARCHE
IT0461A;MARCHE
IT0459A;MARCHE
IT1361A;MARCHE
IT1827A;MARCHE
IT1842A;MARCHE
IT1843A;MARCHE
IT2061A;MARCHE
IT1796A;MARCHE
IT1773A;MARCHE
IT1795A;MARCHE
IT1578A;MARCHE
IT2177A;MARCHE
IT1894A;MARCHE
IT2289A;MARCHE
IT0871A;LAZIO
IT0952A;LAZIO
IT0863A;LAZIO
IT0825A;LAZIO
IT0953A;LAZIO
IT0867A;LAZIO
IT0992A;LAZIO
IT0828A;LAZIO
IT0884A;LAZIO
IT0869A;LAZIO
IT0888A;LAZIO
IT0989A;LAZIO
IT0991A;LAZIO
IT0889A;LAZIO
IT0864A;LAZIO
IT0887A;LAZIO
IT0865A;LAZIO
IT0956A;LAZIO
IT0868A;LAZIO
IT0870A;LAZIO
IT0885A;LAZIO
IT0957A;LAZIO
IT0872A;LAZIO
IT1176A;LAZIO
IT1183A;LAZIO
IT1184A;LAZIO
IT1200A;LAZIO
IT1835A;LAZIO
IT1841A;LAZIO
IT2013A;LAZIO
IT1906A;LAZIO
IT2023A;LAZIO
IT1836A;LAZIO
IT1834A;LAZIO
IT2012A;LAZIO
IT1837A;LAZIO
IT2172A;LAZIO
IT2173A;LAZIO
IT2174A;LAZIO
IT2175A;LAZIO
IT2246A;LAZIO
IT2264A;LAZIO
IT2250A;LAZIO
IT2251A;LAZIO
IT2255A;LAZIO
IT2248A;LAZIO
IT2257A;LAZIO
IT2253A;LAZIO
IT2254A;LAZIO
IT2249A;LAZIO
IT2252A;LAZIO
IT2247A;LAZIO
IT1264A;ABRUZZO
IT1208A;ABRUZZO
IT1423A;ABRUZZO
IT1856A;ABRUZZO
IT1977A;ABRUZZO
IT1857A;ABRUZZO
IT2161A;ABRUZZO
IT2167A;ABRUZZO
IT2166A;ABRUZZO
IT1420A;ABRUZZO
IT2019A;PUGLIA
IT2018A;PUGLIA
IT1932A;PUGLIA
IT1823A;PUGLIA
IT1818A;PUGLIA
IT1822A;PUGLIA
IT1817A;PUGLIA
IT2139A;PUGLIA
IT2051A;PUGLIA
IT2144A;PUGLIA
IT2044A;PUGLIA
IT2142A;PUGLIA
IT2141A;PUGLIA
IT2058A;PUGLIA
IT2146A;PUGLIA
IT1660A;PUGLIA
IT1657A;PUGLIA
IT1621A;PUGLIA
IT1598A;PUGLIA
IT1624A;PUGLIA
IT1617A;PUGLIA
IT1601A;PUGLIA
IT1704A;PUGLIA
IT1603A;PUGLIA
IT1679A;PUGLIA
IT1680A;PUGLIA
IT1614A;PUGLIA
IT1658A;PUGLIA
IT1687A;PUGLIA
IT1663A;PUGLIA
IT1618A;PUGLIA
IT1664A;PUGLIA
IT1611A;PUGLIA
IT1701A;PUGLIA
IT1702A;PUGLIA
IT1609A;PUGLIA
IT1610A;PUGLIA
IT1613A;PUGLIA
IT1665A;PUGLIA
IT1666A;PUGLIA
IT1606A;PUGLIA
IT1607A;PUGLIA
IT1608A;PUGLIA
IT2003A;PUGLIA
IT2151A;PUGLIA
IT2137A;PUGLIA
IT2150A;PUGLIA
IT2148A;PUGLIA
IT2149A;PUGLIA
IT2143A;PUGLIA
IT2021A;PUGLIA
IT1953A;PUGLIA
IT2145A;PUGLIA
IT0618A;SICILIA
IT0611A;SICILIA
IT0817A;SICILIA
IT0612A;SICILIA
IT0815A;SICILIA
IT0614A;SICILIA
IT0813A;SICILIA
IT0615A;SICILIA
IT0545A;SICILIA
IT1080A;SICILIA
IT1282A;SICILIA
IT1411A;SICILIA
IT1346A;SICILIA
IT1443A;SICILIA
IT1079A;SICILIA
IT1078A;SICILIA
IT1082A;SICILIA
IT1348A;SICILIA
IT1207A;SICILIA
IT1076A;SICILIA
IT1890A;SICILIA
IT1997A;SICILIA
IT1889A;SICILIA
IT1829A;SICILIA
IT1899A;SICILIA
IT1888A;SICILIA
IT1898A;SICILIA
IT2052A;SICILIA
IT1718A;SICILIA
IT1552A;SICILIA
IT1721A;SICILIA
IT1566A;SICILIA
IT1440A;SICILIA
IT2207A;SICILIA
IT0620A;SICILIA
IT2206A;SICILIA
IT2275A;SICILIA
IT2274A;SICILIA
IT2281A;SICILIA
IT0794A;SICILIA
IT1449A;SICILIA
IT2288A;SICILIA
IT2287A;SICILIA
IT1798A;MOLISE
IT1800A;MOLISE
IT1801A;MOLISE
IT1962A;MOLISE
IT1804A;MOLISE
IT1802A;MOLISE
IT1753A;MOLISE
IT0937A;CAMPANIA
IT0898A;CAMPANIA
IT0934A;CAMPANIA
IT0935A;CAMPANIA
IT0936A;CAMPANIA
IT0897A;CAMPANIA
IT0938A;CAMPANIA
IT1491A;CAMPANIA
IT1486A;CAMPANIA
IT1487A;CAMPANIA
IT1492A;CAMPANIA
IT1488A;CAMPANIA
IT1493A;CAMPANIA
IT1504A;CAMPANIA
IT1496A;CAMPANIA
IT1497A;CAMPANIA
IT1495A;CAMPANIA
IT2218A;CAMPANIA
IT2213A;CAMPANIA
IT2212A;CAMPANIA
IT2215A;CAMPANIA
IT2211A;CAMPANIA
IT2216A;CAMPANIA
IT2210A;CAMPANIA
IT2214A;CAMPANIA
IT2219A;CAMPANIA
IT2227A;CAMPANIA
IT2226A;CAMPANIA
IT2228A;CAMPANIA
IT2268A;CAMPANIA
IT2269A;CAMPANIA
IT2270A;CAMPANIA
IT2272A;CAMPANIA
IT2222A;CAMPANIA
IT2220A;CAMPANIA
IT2273A;CAMPANIA
IT2277A;CAMPANIA
IT2283A;CAMPANIA
IT2223A;CAMPANIA
IT2221A;CAMPANIA
IT1193A;BASILICATA
IT1897A;BASILICATA
IT1585A;BASILICATA
IT1586A;BASILICATA
IT1583A;BASILICATA
IT1740A;BASILICATA
IT2203A;BASILICATA
IT2202A;BASILICATA
IT2204A;BASILICATA
IT2205A;BASILICATA
IT1307A;SARDEGNA
IT1309A;SARDEGNA
IT1243A;SARDEGNA
IT1378A;SARDEGNA
IT1383A;SARDEGNA
IT1220A;SARDEGNA
IT1350A;SARDEGNA
IT1277A;SARDEGNA
IT1377A;SARDEGNA
IT1278A;SARDEGNA
IT1280A;SARDEGNA
IT1375A;SARDEGNA
IT1397A;SARDEGNA
IT1396A;SARDEGNA
IT1347A;SARDEGNA
IT1427A;SARDEGNA
IT1428A;SARDEGNA
IT1269A;SARDEGNA
IT1273A;SARDEGNA
IT1270A;SARDEGNA
IT1994A;SARDEGNA
IT2009A;SARDEGNA
IT1993A;SARDEGNA
IT2010A;SARDEGNA
IT2006A;SARDEGNA
IT1998A;SARDEGNA
IT1947A;SARDEGNA
IT2008A;SARDEGNA
IT2011A;SARDEGNA
IT2005A;SARDEGNA
IT1996A;SARDEGNA
IT1992A;SARDEGNA
IT2059A;SARDEGNA
IT2060A;SARDEGNA
IT2040A;SARDEGNA
IT2049A;SARDEGNA
IT2055A;SARDEGNA
IT2056A;SARDEGNA
IT1576A;SARDEGNA
IT1575A;SARDEGNA
IT1938A;CALABRIA
IT2026A;CALABRIA
IT1940A;CALABRIA
IT2078A;CALABRIA
IT2194A;CALABRIA
IT2031A;CALABRIA
IT1766A;CALABRIA
IT2195A;CALABRIA
IT1989A;CALABRIA
IT2028A;CALABRIA
IT2087A;CALABRIA
IT2089A;CALABRIA
IT2112A;CALABRIA
IT2111A;CALABRIA
IT2091A;CALABRIA
IT2110A;CALABRIA
IT2086A;CALABRIA
IT2092A;CALABRIA
IT2093A;CALABRIA
IT2088A;CALABRIA
IT2090A;CALABRIA
IT2094A;CALABRIA
